3.36524951e-01,4.10666592e-01
5.94172479e-01,4.16294689e-01
1.00000000e+00,4.24056587e-01
1.20679264e+00,4.44885677e-01
1.45634848e+00,4.60908079e-01
1.75751062e+00,4.73124551e-01
2.12095089e+00,4.83357389e-01
2.55954792e+00,4.93373433e-01
3.08884360e+00,5.04364815e-01
3.72759372e+00,5.17219070e-01
4.49843267e+00,5.29802023e-01
5.42867544e+00,5.38248921e-01
6.55128557e+00,5.59546800e-01
7.90604321e+00,5.90508582e-01
9.54095476e+00,6.14047811e-01
1.15139540e+01,6.30137882e-01
1.38949549e+01,6.39945564e-01
1.67683294e+01,6.44371026e-01
2.02358965e+01,6.44630243e-01
2.44205309e+01,6.42385952e-01
2.94705170e+01,6.39289211e-01
3.55648031e+01,6.36086181e-01
4.29193426e+01,6.31707111e-01
5.17947468e+01,6.26569194e-01
6.25055193e+01,6.20887034e-01
7.54312006e+01,6.14621958e-01
9.10298178e+01,6.07308788e-01
1.09854114e+02,5.98328570e-01
1.32571137e+02,5.87047911e-01
1.59985872e+02,5.72740138e-01
1.93069773e+02,5.54748941e-01
2.32995181e+02,5.32287810e-01
2.81176870e+02,5.04061462e-01
3.39322177e+02,4.68639464e-01
4.09491506e+02,4.25955830e-01
4.94171336e+02,3.78947888e-01
5.96362332e+02,3.32556161e-01
7.19685673e+02,2.74338210e-01
8.68511374e+02,2.18597836e-01
1.04811313e+03,1.71807275e-01
1.26485522e+03,1.49144009e-01
1.52641797e+03,1.48036609e-01
1.84206997e+03,1.48147127e-01
2.22299648e+03,1.45688869e-01
2.68269580e+03,1.42811597e-01
3.23745754e+03,1.41515164e-01
3.90693994e+03,1.38245889e-01
4.71486636e+03,1.35544682e-01
5.68986603e+03,1.31380607e-01
6.86648845e+03,1.28705099e-01
8.28642773e+03,1.25780730e-01
1.00000000e+04,1.22810629e-01
